customer_id,name_ar,risk_level,screening_status,account_status,wallet_status,report_status,risk_exception_approved,risk_exception_reference,dormant_handling_status
CUST100753,عبدالله محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100754,دينا منصور,MEDIUM,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100755,نور محمود,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100756,خالد محمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100757,مريم منصور,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100758,محمود سالم,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100759,خالد سالم,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100760,عمر محمد,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100761,دينا عبدالله,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100762,عبدالله أحمد,LOW,CLEAR,DORMANT,PENDING,PENDING,False,,COMPLETED
CUST100763,عبدالله منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100764,مريم سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100765,ياسمين مراد,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100766,كريم إبراهيم,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100767,منى إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100768,محمود علي,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100769,مريم حسن,HIGH,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100770,مصطفى محمد,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100771,عبدالرحمن محمد,MEDIUM,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100772,محمد محمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100773,خالد محمد,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100774,آية عمر,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100775,عبدالرحمن علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100776,نور محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100777,محمود حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100778,علي محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100779,إسراء فؤاد,LOW,NO_MATCH,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100780,إسراء أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100781,كريم محمد,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100782,محمود أحمد,LOW,NO_MATCH,DORMANT,OPENED,OPENED,False,,PENDING
CUST100783,محمود مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100784,منى فؤاد,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100785,دينا حسين,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100786,محمد حسن,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100787,مصطفى علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100788,هبة إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100789,محمد عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100790,أحمد سالم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100791,منى كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100792,خالد محمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100793,آية محمود,HIGH,CLEAR,DORMANT,REVIEW,REVIEW,False,,COMPLETED
CUST100794,نور إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100795,علي حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100796,عبدالرحمن مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100797,منى حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100798,سارة إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100799,,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100800,محمد أحمد,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100801,سارة إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100802,هبة عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100803,عبدالله حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100804,خالد علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100805,ياسمين أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100806,هبة أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100807,محمود إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100808,مريم علي,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100809,عبدالرحمن مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100810,محمد حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100811,إسراء منصور,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100812,مصطفى فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100813,علي إبراهيم,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100814,ياسمين كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100815,آية علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100816,محمد حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100817,محمود حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100818,مصطفى حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100819,عبدالرحمن محمود,MEDIUM,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100820,محمد محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100821,مصطفى عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100822,محمود محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100823,مصطفى كمال,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100824,كريم عمر,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100825,أحمد كمال,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100826,مصطفى علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100827,إسراء مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100828,إسراء منصور,MEDIUM,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100829,محمد مراد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100830,يوسف محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100831,يوسف مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100832,منى سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100833,محمود علي,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100834,إسراء عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100835,ياسمين حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100836,آية مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100837,عمر محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100838,محمد حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100839,عبدالله سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100840,علي عبدالله,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100841,مصطفى علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100842,عبدالله يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100843,محمد يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100845,محمد منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100846,عمر عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100847,أحمد سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100848,آية إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100849,كريم حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100850,عبدالرحمن علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100851,آية حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100852,عبدالرحمن عبدالله,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100853,يوسف حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100854,علي علي,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100855,آية يوسف,MEDIUM,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100856,يوسف محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100857,أحمد سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100858,مصطفى إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100859,آية عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100860,عبدالرحمن عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100861,عبدالله محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100862,محمود يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100863,ياسمين محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100864,آية يوسف,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100865,مصطفى عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100866,آية علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100867,آية عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100868,نور أحمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100869,محمد عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100870,منى أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100871,يوسف حسين,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100872,محمود منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100873,محمود مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100874,مصطفى عبدالله,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100875,هبة علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100876,هبة حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100877,خالد كمال,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100878,هبة فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100879,كريم علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100880,أحمد محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100881,إسراء حسين,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100882,نور حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100883,عمر يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100884,آية منصور,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100885,خالد حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100886,أحمد منصور,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100887,عمر عبدالله,HIGH,PENDING,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100888,محمد أحمد,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100889,علي عبدالله,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100890,أحمد حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100891,خالد حسين,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100892,هبة كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100893,عبدالرحمن فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100894,خالد حسن,HIGH,NO_MATCH,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100895,كريم يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100896,هبة سالم,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100897,أحمد كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100898,أحمد عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100899,كريم محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100900,محمد سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100901,محمد إبراهيم,MEDIUM,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100902,يوسف فؤاد,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100903,إسراء حسين,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100904,منى محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100905,خالد حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100906,نور محمود,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100907,عمر حسن,LOW,HIGH_RISK,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100908,مريم أحمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100909,أحمد مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100910,ياسمين علي,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100911,عمر كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100912,مريم أحمد,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100913,عبدالرحمن عمر,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100914,دينا محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100915,منى إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100916,هبة محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100917,ياسمين إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100918,علي عبدالله,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100919,كريم إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100921,دينا سالم,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100922,نور يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100923,محمود عبدالله,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100924,يوسف محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100925,عبدالله علي,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100926,هبة محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100927,سارة علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100928,نور حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100929,دينا مراد,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100930,هبة علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100931,مصطفى إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100932,علي يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100933,كريم مراد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100934,نور حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100935,عبدالله حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100936,عمر محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100937,محمود سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100938,منى مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100939,هبة حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100940,مصطفى حسن,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100941,نور حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100942,عبدالله كمال,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100943,منى أحمد,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100944,محمود محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100945,محمود علي,LOW,HIGH_RISK,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100946,عبدالرحمن حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100947,محمود كمال,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100948,عبدالله أحمد,HIGH,PENDING,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100949,علي محمود,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100950,أحمد كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100951,سارة منصور,MEDIUM,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100952,كريم علي,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100953,نور عبدالله,MEDIUM,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100954,ياسمين مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100955,كريم عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100956,نور إبراهيم,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100957,كريم إبراهيم,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100958,عبدالرحمن منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100959,نور حسن,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100960,عمر يوسف,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100961,نور مراد,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100962,آية حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100963,يوسف يوسف,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100964,عبدالله يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100965,دينا عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100966,كريم محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100967,سارة إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100968,عبدالله يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100969,محمد حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100970,علي يوسف,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100971,نور كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100972,منى فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100973,منى محمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100974,محمود سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100975,يوسف أحمد,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100976,أحمد كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100977,دينا محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100978,مريم أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100979,دينا عمر,MEDIUM,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100980,دينا منصور,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100981,خالد منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100982,هبة أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100983,كريم عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100984,دينا منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100985,مصطفى عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100986,كريم يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100987,سارة حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100988,يوسف حسين,LOW,NO_MATCH,DORMANT,PENDING,PENDING,False,,COMPLETED
CUST100989,ياسمين كمال,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100990,سارة إبراهيم,MEDIUM,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100991,هبة عبدالله,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100992,عمر محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100993,نور منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100994,هبة عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100995,كريم أحمد,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100996,هبة سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100997,مريم مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100998,عبدالرحمن محمود,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100999,هبة محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST999999,عميل تجريبي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
