customer_id,name_ar,name_en,national_id,risk_level,screening_status,account_status,last_transaction_date,wallet_status,risk_exception_approved,risk_exception_reference,risk_exception_reviewer,dormant_handling_status
CUST100547,دينا يوسف,Dina Youssef,SYN776602638307,LOW,NO_MATCH,ACTIVE,2026-06-30,OPENED,False,,,NOT_REQUIRED
CUST100548,هبة إبراهيم,Heba Ibrahim,SYN382462094900,LOW,CLEAR,ACTIVE,2026-03-28,OPENED,False,,,NOT_REQUIRED
CUST100549,مصطفى أحمد,Mostafa Ahmed,SYN345523897131,LOW,PENDING,ACTIVE,2026-03-22,OPENED,False,,,NOT_REQUIRED
CUST100550,آية محمود,Aya Mahmoud,SYN217801297765,LOW,PENDING,ACTIVE,2026-07-26,OPENED,False,,,NOT_REQUIRED
CUST100551,مريم يوسف,Mariam Youssef,SYN494939531621,LOW,CLEAR,ACTIVE,2026-06-08,OPENED,False,,,NOT_REQUIRED
CUST100552,آية إبراهيم,Aya Ibrahim,SYN372668165953,LOW,CLEAR,ACTIVE,2026-07-12,OPENED,False,,,NOT_REQUIRED
CUST100553,سارة منصور,Sara Mansour,SYN432345557206,HIGH,CLEAR,ACTIVE,2026-05-02,REVIEW,False,,,NOT_REQUIRED
CUST100554,عبدالرحمن عبدالله,Abdelrahman Abdallah,SYN312397536358,LOW,CLEAR,ACTIVE,2026-07-15,PENDING,False,,,NOT_REQUIRED
CUST100555,هبة حسن,Heba Hassan,SYN786839940837,LOW,CLEAR,ACTIVE,2026-06-01,PENDING,False,,,NOT_REQUIRED
CUST100556,خالد كمال,Khaled Kamal,SYN937003012619,LOW,CLEAR,ACTIVE,2026-06-05,OPENED,False,,,NOT_REQUIRED
CUST100557,إسراء عمر,Esraa Omar,SYN548138667509,LOW,NO_MATCH,ACTIVE,2026-02-07,OPENED,False,,,NOT_REQUIRED
CUST100558,ياسمين مراد,Yasmine Mourad,SYN678698581006,LOW,CLEAR,ACTIVE,2026-04-30,OPENED,False,,,NOT_REQUIRED
CUST100559,إسراء يوسف,Esraa Youssef,SYN880455048946,LOW,CLEAR,ACTIVE,2026-06-03,OPENED,False,,,NOT_REQUIRED
CUST100560,هبة محمود,Heba Mahmoud,SYN998946673600,LOW,CLEAR,DORMANT,2026-06-09,OPENED,False,,,PENDING
CUST100561,محمد حسين,Mohamed Hussein,SYN652164836256,LOW,CLEAR,ACTIVE,2026-07-21,OPENED,False,,,NOT_REQUIRED
CUST100562,منى حسين,Mona Hussein,SYN900801519885,MEDIUM,HIGH_RISK,ACTIVE,2026-03-10,REVIEW,False,,,NOT_REQUIRED
CUST100563,عمر كمال,Omar Kamal,SYN917747421900,LOW,CLEAR,ACTIVE,2026-03-05,OPENED,False,,,NOT_REQUIRED
CUST100564,إسراء سالم,Esraa Salem,SYN812306339026,LOW,NO_MATCH,ACTIVE,2026-07-23,OPENED,False,,,NOT_REQUIRED
CUST100565,يوسف عبدالله,Youssef Abdallah,SYN514838251965,LOW,CLEAR,ACTIVE,2026-07-27,OPENED,False,,,NOT_REQUIRED
CUST100566,يوسف مراد,Youssef Mourad,SYN173038600381,LOW,PENDING,ACTIVE,2026-02-07,OPENED,False,,,NOT_REQUIRED
CUST100567,يوسف منصور,Youssef Mansour,SYN114224999896,LOW,CLEAR,ACTIVE,2026-03-21,OPENED,False,,,NOT_REQUIRED
CUST100568,كريم كمال,Karim Kamal,SYN529480569954,LOW,CLEAR,ACTIVE,2026-07-19,OPENED,False,,,NOT_REQUIRED
CUST100569,دينا مراد,Dina Mourad,SYN544883080181,HIGH,CLEAR,ACTIVE,2026-02-11,REVIEW,False,,,NOT_REQUIRED
CUST100570,عبدالله علي,Abdullah Ali,SYN466626149076,LOW,CLEAR,ACTIVE,2026-06-14,OPENED,False,,,NOT_REQUIRED
CUST100571,نور محمد,Nour Mohamed,SYN611350616162,LOW,CLEAR,ACTIVE,2026-01-24,PENDING,False,,,NOT_REQUIRED
CUST100572,علي عمر,Ali Omar,SYN596946432973,MEDIUM,CLEAR,ACTIVE,2026-02-07,PENDING,False,,,NOT_REQUIRED
CUST100573,محمد يوسف,Mohamed Youssef,SYN852951736929,MEDIUM,CLEAR,ACTIVE,2026-06-14,OPENED,False,,,NOT_REQUIRED
CUST100574,محمد حسن,Mohamed Hassan,SYN197791392936,LOW,CLEAR,ACTIVE,2026-05-08,OPENED,False,,,NOT_REQUIRED
CUST100575,مريم محمود,Mariam Mahmoud,SYN302659899494,LOW,CLEAR,ACTIVE,2026-04-27,OPENED,False,,,NOT_REQUIRED
CUST100576,عبدالله سالم,Abdullah Salem,SYN813704481063,LOW,CLEAR,ACTIVE,2026-06-29,OPENED,False,,,NOT_REQUIRED
CUST100577,هبة عمر,Heba Omar,SYN863053180501,MEDIUM,CLEAR,ACTIVE,2026-03-06,OPENED,False,,,NOT_REQUIRED
CUST100578,إسراء علي,Esraa Ali,SYN995341792258,LOW,CLEAR,ACTIVE,2026-04-16,PENDING,False,,,NOT_REQUIRED
CUST100579,محمود منصور,Mahmoud Mansour,SYN885620814748,MEDIUM,CLEAR,ACTIVE,2026-05-08,OPENED,False,,,NOT_REQUIRED
CUST100580,أحمد محمود,Ahmed Mahmoud,SYN900909106365,LOW,CLEAR,ACTIVE,2026-06-05,OPENED,False,,,NOT_REQUIRED
CUST100581,آية حسين,Aya Hussein,SYN382913148366,MEDIUM,CLEAR,ACTIVE,2026-03-11,PENDING,False,,,NOT_REQUIRED
CUST100582,محمود إبراهيم,Mahmoud Ibrahim,SYN461495470608,LOW,CLEAR,ACTIVE,2026-05-14,OPENED,False,,,NOT_REQUIRED
CUST100583,أحمد عبدالله,Ahmed Abdallah,SYN341276594338,LOW,CLEAR,DORMANT,2026-04-05,OPENED,False,,,PENDING
CUST100584,نور منصور,Nour Mansour,SYN645669458373,LOW,NO_MATCH,ACTIVE,2026-04-24,OPENED,False,,,NOT_REQUIRED
CUST100585,عبدالله محمود,Abdullah Mahmoud,SYN944924818786,LOW,CLEAR,ACTIVE,2026-07-01,OPENED,False,,,NOT_REQUIRED
CUST100586,مصطفى يوسف,Mostafa Youssef,SYN410176797860,LOW,CLEAR,ACTIVE,2026-03-24,OPENED,False,,,NOT_REQUIRED
CUST100587,أحمد علي,Ahmed Ali,SYN601301603693,LOW,CLEAR,DORMANT,2026-05-21,OPENED,False,,,PENDING
CUST100588,آية يوسف,Aya Youssef,SYN366669667408,LOW,CLEAR,ACTIVE,2026-07-17,OPENED,False,,,NOT_REQUIRED
CUST100589,آية أحمد,Aya Ahmed,SYN252819976395,LOW,CLEAR,ACTIVE,2026-06-10,OPENED,False,,,NOT_REQUIRED
CUST100590,آية عمر,Aya Omar,SYN275666976836,MEDIUM,CLEAR,ACTIVE,2026-07-27,PENDING,False,,,NOT_REQUIRED
CUST100591,عبدالله محمد,Abdullah Mohamed,SYN152150810084,MEDIUM,CLEAR,ACTIVE,2026-05-03,OPENED,False,,,NOT_REQUIRED
CUST100592,يوسف محمد,Youssef Mohamed,SYN954364170708,LOW,CLEAR,ACTIVE,2026-03-01,OPENED,False,,,NOT_REQUIRED
CUST100593,عبدالرحمن أحمد,Abdelrahman Ahmed,SYN462591647656,LOW,CLEAR,ACTIVE,2026-07-28,OPENED,False,,,NOT_REQUIRED
CUST100594,سارة فؤاد,Sara Fouad,SYN850708802801,LOW,CLEAR,ACTIVE,2026-05-16,OPENED,False,,,NOT_REQUIRED
CUST100595,آية حسن,Aya Hassan,SYN713196525420,MEDIUM,NO_MATCH,DORMANT,2026-02-20,OPENED,False,,,PENDING
CUST100596,دينا منصور,Dina Mansour,SYN272729045269,LOW,PENDING,ACTIVE,2026-03-08,PENDING,False,,,NOT_REQUIRED
CUST100597,ياسمين فؤاد,Yasmine Fouad,SYN257916021921,LOW,HIGH_RISK,ACTIVE,2026-02-25,REVIEW,False,,,NOT_REQUIRED
CUST100598,كريم يوسف,Karim Youssef,SYN830789381359,HIGH,NO_MATCH,ACTIVE,2026-06-25,REVIEW,False,,,NOT_REQUIRED
CUST100599,كريم فؤاد,Karim Fouad,SYN338240539557,HIGH,CLEAR,ACTIVE,2026-01-20,REVIEW,False,,,NOT_REQUIRED
CUST100600,كريم محمود,Karim Mahmoud,SYN921956665331,LOW,CLEAR,DORMANT,2026-06-05,OPENED,False,,,PENDING
CUST100601,ياسمين عمر,Yasmine Omar,SYN226049864220,LOW,CLEAR,DORMANT,2026-04-27,OPENED,False,,,PENDING
CUST100602,خالد يوسف,Khaled Youssef,SYN709937753009,LOW,CLEAR,DORMANT,2026-01-16,OPENED,False,,,PENDING
CUST100603,محمود محمود,Mahmoud Mahmoud,SYN833026488427,MEDIUM,CLEAR,ACTIVE,2026-05-09,OPENED,False,,,NOT_REQUIRED
CUST100604,آية علي,Aya Ali,SYN311730749574,LOW,NO_MATCH,ACTIVE,2026-06-08,OPENED,False,,,NOT_REQUIRED
CUST100605,هبة كمال,Heba Kamal,SYN348586627110,LOW,CLEAR,ACTIVE,2026-06-02,OPENED,False,,,NOT_REQUIRED
CUST100606,سارة حسن,Sara Hassan,SYN968066997525,LOW,CLEAR,ACTIVE,2026-04-21,OPENED,False,,,NOT_REQUIRED
CUST100607,هبة سالم,Heba Salem,SYN338137844811,LOW,CLEAR,ACTIVE,2026-03-12,OPENED,False,,,NOT_REQUIRED
CUST100608,عبدالرحمن حسين,Abdelrahman Hussein,SYN486961344910,LOW,CLEAR,ACTIVE,2026-02-04,OPENED,False,,,NOT_REQUIRED
CUST100609,إسراء علي,Esraa Ali,SYN489264033918,LOW,CLEAR,DORMANT,2026-01-03,OPENED,False,,,PENDING
CUST100610,آية عمر,Aya Omar,SYN327731274936,MEDIUM,CLEAR,ACTIVE,2026-03-17,OPENED,False,,,NOT_REQUIRED
CUST100611,منى حسن,Mona Hassan,SYN798211977793,MEDIUM,CLEAR,ACTIVE,2026-05-13,OPENED,False,,,NOT_REQUIRED
CUST100612,ياسمين فؤاد,Yasmine Fouad,SYN794664408906,LOW,CLEAR,ACTIVE,2026-01-08,OPENED,False,,,NOT_REQUIRED
CUST100613,مريم فؤاد,Mariam Fouad,SYN440486212801,MEDIUM,HIGH_RISK,ACTIVE,2026-07-29,REVIEW,False,,,NOT_REQUIRED
CUST100614,مصطفى أحمد,Mostafa Ahmed,SYN851613211972,LOW,CLEAR,ACTIVE,2026-05-04,OPENED,False,,,NOT_REQUIRED
CUST100615,كريم حسن,Karim Hassan,SYN291767440959,LOW,CLEAR,ACTIVE,2026-03-03,OPENED,False,,,NOT_REQUIRED
CUST100616,يوسف عمر,Youssef Omar,SYN103875198100,LOW,CLEAR,ACTIVE,2026-07-22,OPENED,False,,,NOT_REQUIRED
CUST100617,علي إبراهيم,Ali Ibrahim,SYN614050625850,MEDIUM,CLEAR,ACTIVE,2026-02-08,OPENED,False,,,NOT_REQUIRED
CUST100618,أحمد علي,Ahmed Ali,SYN994669995207,MEDIUM,CLEAR,ACTIVE,2026-07-21,OPENED,False,,,NOT_REQUIRED
CUST100619,محمود مراد,Mahmoud Mourad,SYN134779878844,MEDIUM,NO_MATCH,ACTIVE,2026-03-01,PENDING,False,,,NOT_REQUIRED
CUST100620,نور حسين,Nour Hussein,SYN287198266337,MEDIUM,CLEAR,ACTIVE,2026-03-21,PENDING,False,,,NOT_REQUIRED
CUST100621,منى أحمد,Mona Ahmed,SYN567023178238,HIGH,CLEAR,DORMANT,2026-03-31,REVIEW,False,,,COMPLETED
CUST100622,,Omar Kamal,SYN828946662800,LOW,CLEAR,ACTIVE,2026-07-28,OPENED,False,,,NOT_REQUIRED
CUST100623,نور أحمد,Nour Ahmed,SYN180137804567,MEDIUM,CLEAR,ACTIVE,2026-02-22,OPENED,False,,,NOT_REQUIRED
CUST100624,كريم سالم,Karim Salem,SYN455711188383,LOW,CLEAR,ACTIVE,2026-07-24,PENDING,False,,,NOT_REQUIRED
CUST100625,يوسف مراد,Youssef Mourad,SYN772368220566,LOW,CLEAR,ACTIVE,2026-03-14,OPENED,False,,,NOT_REQUIRED
CUST100626,سارة سالم,Sara Salem,SYN434388887565,LOW,HIGH_RISK,ACTIVE,2026-03-01,REVIEW,False,,,NOT_REQUIRED
CUST100627,مريم سالم,Mariam Salem,SYN269952778428,LOW,CLEAR,ACTIVE,2026-05-15,PENDING,False,,,NOT_REQUIRED
CUST100628,هبة محمد,Heba Mohamed,SYN275946244656,LOW,CLEAR,ACTIVE,2026-05-26,OPENED,False,,,NOT_REQUIRED
CUST100629,مريم علي,Mariam Ali,SYN469043908223,LOW,CLEAR,ACTIVE,2026-03-14,OPENED,False,,,NOT_REQUIRED
CUST100630,خالد سالم,Khaled Salem,SYN531475367325,LOW,CLEAR,ACTIVE,2026-01-29,OPENED,False,,,NOT_REQUIRED
CUST100631,سارة كمال,Sara Kamal,SYN875632976034,LOW,NO_MATCH,ACTIVE,2026-03-25,OPENED,False,,,NOT_REQUIRED
CUST100632,نور علي,Nour Ali,SYN678027176711,MEDIUM,CLEAR,ACTIVE,2026-04-24,OPENED,False,,,NOT_REQUIRED
CUST100633,مريم كمال,Mariam Kamal,SYN721361759063,LOW,CLEAR,ACTIVE,2026-01-09,OPENED,False,,,NOT_REQUIRED
CUST100634,عمر عبدالله,Omar Abdallah,SYN984688454382,LOW,CLEAR,ACTIVE,2026-01-17,OPENED,False,,,NOT_REQUIRED
CUST100635,مصطفى سالم,Mostafa Salem,SYN470659096270,LOW,CLEAR,ACTIVE,2026-07-12,OPENED,False,,,NOT_REQUIRED
CUST100636,يوسف حسن,Youssef Hassan,SYN463018962924,LOW,CLEAR,ACTIVE,2026-01-08,OPENED,False,,,NOT_REQUIRED
CUST100637,علي منصور,Ali Mansour,SYN931012270953,LOW,CLEAR,ACTIVE,2026-03-27,OPENED,False,,,NOT_REQUIRED
CUST100638,ياسمين حسن,Yasmine Hassan,SYN321288028304,MEDIUM,CLEAR,ACTIVE,2026-06-10,OPENED,False,,,NOT_REQUIRED
CUST100639,عبدالله محمود,Abdullah Mahmoud,SYN756833721672,LOW,CLEAR,ACTIVE,2026-03-10,OPENED,False,,,NOT_REQUIRED
CUST100640,مصطفى فؤاد,Mostafa Fouad,SYN779115824396,LOW,CLEAR,ACTIVE,2026-04-14,OPENED,False,,,NOT_REQUIRED
CUST100641,عبدالله أحمد,Abdullah Ahmed,SYN188009197700,MEDIUM,CLEAR,ACTIVE,2026-01-19,OPENED,False,,,NOT_REQUIRED
CUST100642,إسراء عبدالله,Esraa Abdallah,SYN521408265124,LOW,CLEAR,ACTIVE,2026-06-16,OPENED,False,,,NOT_REQUIRED
CUST100643,منى سالم,Mona Salem,SYN280506224189,MEDIUM,CLEAR,ACTIVE,2026-05-14,OPENED,False,,,NOT_REQUIRED
CUST100644,ياسمين علي,Yasmine Ali,SYN266837745522,LOW,CLEAR,ACTIVE,2026-06-28,OPENED,False,,,NOT_REQUIRED
CUST100645,سارة محمود,Sara Mahmoud,SYN517445299416,MEDIUM,CLEAR,DORMANT,2026-07-01,OPENED,False,,,PENDING
CUST100646,منى محمد,Mona Mohamed,SYN360486736757,MEDIUM,CLEAR,DORMANT,2026-03-15,OPENED,False,,,PENDING
CUST100647,هبة منصور,Heba Mansour,SYN816454402863,MEDIUM,CLEAR,ACTIVE,2026-01-09,OPENED,False,,,NOT_REQUIRED
CUST100648,عبدالرحمن مراد,Abdelrahman Mourad,SYN916844402251,LOW,CLEAR,ACTIVE,2026-03-14,OPENED,False,,,NOT_REQUIRED
CUST100649,آية يوسف,Aya Youssef,SYN822448544759,MEDIUM,PENDING,ACTIVE,2026-01-31,OPENED,False,,,NOT_REQUIRED
CUST100650,منى حسن,Mona Hassan,SYN339427785359,HIGH,CLEAR,ACTIVE,2026-04-22,REVIEW,False,,,NOT_REQUIRED
CUST100651,مصطفى أحمد,Mostafa Ahmed,SYN346720954319,LOW,CLEAR,ACTIVE,2026-01-31,OPENED,False,,,NOT_REQUIRED
CUST100652,يوسف أحمد,Youssef Ahmed,SYN329255515105,MEDIUM,CLEAR,ACTIVE,2026-07-13,OPENED,False,,,NOT_REQUIRED
CUST100653,آية سالم,Aya Salem,SYN221534286450,MEDIUM,CLEAR,ACTIVE,2026-05-07,OPENED,False,,,NOT_REQUIRED
CUST100654,دينا حسن,Dina Hassan,SYN949418531293,LOW,CLEAR,ACTIVE,2026-02-23,OPENED,False,,,NOT_REQUIRED
CUST100655,هبة حسين,Heba Hussein,SYN461843018341,MEDIUM,CLEAR,ACTIVE,2026-07-13,OPENED,False,,,NOT_REQUIRED
CUST100656,ياسمين يوسف,Yasmine Youssef,SYN302220527091,LOW,CLEAR,ACTIVE,2026-06-11,OPENED,False,,,NOT_REQUIRED
CUST100657,كريم كمال,Karim Kamal,SYN862003945457,LOW,CLEAR,ACTIVE,2026-04-02,PENDING,False,,,NOT_REQUIRED
CUST100658,أحمد يوسف,Ahmed Youssef,SYN459275772392,LOW,PENDING,ACTIVE,2026-01-31,PENDING,False,,,NOT_REQUIRED
CUST100659,علي حسين,Ali Hussein,SYN131605129998,LOW,CLEAR,ACTIVE,2026-03-14,OPENED,False,,,NOT_REQUIRED
CUST100660,عمر منصور,Omar Mansour,SYN245747413224,MEDIUM,CLEAR,ACTIVE,2026-05-03,OPENED,False,,,NOT_REQUIRED
CUST100661,خالد منصور,Khaled Mansour,SYN675325306320,LOW,NO_MATCH,DORMANT,2026-06-10,OPENED,False,,,PENDING
CUST100662,محمد حسن,Mohamed Hassan,SYN804614746754,LOW,HIGH_RISK,ACTIVE,2026-02-25,REVIEW,False,,,NOT_REQUIRED
CUST100663,يوسف سالم,Youssef Salem,SYN289840949639,LOW,CLEAR,ACTIVE,2026-06-05,OPENED,False,,,NOT_REQUIRED
CUST100664,دينا إبراهيم,Dina Ibrahim,SYN925656030339,LOW,CLEAR,ACTIVE,2026-03-01,OPENED,False,,,NOT_REQUIRED
CUST100665,مصطفى محمد,Mostafa Mohamed,SYN865897408046,MEDIUM,CLEAR,ACTIVE,2026-02-21,OPENED,False,,,NOT_REQUIRED
CUST100666,هبة عمر,Heba Omar,SYN863542678654,MEDIUM,CLEAR,ACTIVE,2026-04-04,OPENED,False,,,NOT_REQUIRED
CUST100667,إسراء فؤاد,Esraa Fouad,SYN304895032119,LOW,CLEAR,ACTIVE,2026-02-03,OPENED,False,,,NOT_REQUIRED
CUST100668,عبدالله إبراهيم,Abdullah Ibrahim,SYN145482389785,LOW,CLEAR,ACTIVE,2026-03-26,OPENED,False,,,NOT_REQUIRED
CUST100669,محمود فؤاد,Mahmoud Fouad,SYN880681185534,LOW,CLEAR,ACTIVE,2026-03-17,OPENED,False,,,NOT_REQUIRED
CUST100670,عبدالرحمن عمر,Abdelrahman Omar,SYN375220205864,LOW,CLEAR,ACTIVE,2026-02-28,OPENED,False,,,NOT_REQUIRED
CUST100671,كريم سالم,Karim Salem,SYN657024743056,LOW,CLEAR,ACTIVE,2026-06-12,OPENED,False,,,NOT_REQUIRED
CUST100672,كريم محمود,Karim Mahmoud,SYN783970195330,LOW,CLEAR,ACTIVE,2026-03-11,OPENED,False,,,NOT_REQUIRED
CUST100673,أحمد عمر,Ahmed Omar,SYN215463932660,LOW,CLEAR,ACTIVE,2026-05-26,OPENED,False,,,NOT_REQUIRED
CUST100674,كريم فؤاد,Karim Fouad,SYN802754519067,LOW,CLEAR,ACTIVE,2026-06-01,OPENED,False,,,NOT_REQUIRED
CUST100675,خالد مراد,Khaled Mourad,SYN944660313064,LOW,PENDING,ACTIVE,2026-05-20,OPENED,False,,,NOT_REQUIRED
CUST100676,دينا حسن,Dina Hassan,SYN755537469171,LOW,CLEAR,ACTIVE,2026-02-26,OPENED,False,,,NOT_REQUIRED
CUST100677,أحمد عبدالله,Ahmed Abdallah,SYN497100473632,MEDIUM,CLEAR,ACTIVE,2026-06-24,OPENED,False,,,NOT_REQUIRED
CUST100678,هبة كمال,Heba Kamal,SYN889010324876,MEDIUM,CLEAR,ACTIVE,2026-02-19,OPENED,False,,,NOT_REQUIRED
CUST100679,عبدالله إبراهيم,Abdullah Ibrahim,SYN574711867065,LOW,CLEAR,ACTIVE,2026-02-28,OPENED,False,,,NOT_REQUIRED
CUST100680,خالد مراد,Khaled Mourad,SYN770293835035,MEDIUM,CLEAR,DORMANT,2026-07-03,PENDING,False,,,COMPLETED
CUST100681,محمود أحمد,Mahmoud Ahmed,SYN838455349472,MEDIUM,CLEAR,ACTIVE,2026-03-13,OPENED,False,,,NOT_REQUIRED
CUST100682,عبدالرحمن أحمد,Abdelrahman Ahmed,SYN774417575529,LOW,CLEAR,ACTIVE,2026-05-27,OPENED,False,,,NOT_REQUIRED
CUST100683,عبدالرحمن عمر,Abdelrahman Omar,SYN359069388443,LOW,CLEAR,ACTIVE,2026-01-09,OPENED,False,,,NOT_REQUIRED
CUST100684,عمر محمد,Omar Mohamed,SYN206059510815,LOW,CLEAR,DORMANT,2026-05-10,OPENED,False,,,PENDING
CUST100685,آية إبراهيم,Aya Ibrahim,SYN314504676425,MEDIUM,CLEAR,ACTIVE,2026-07-02,OPENED,False,,,NOT_REQUIRED
CUST100686,نور عبدالله,Nour Abdallah,SYN552587443282,LOW,CLEAR,ACTIVE,2026-05-29,OPENED,False,,,NOT_REQUIRED
CUST100687,دينا عبدالله,Dina Abdallah,SYN554749230063,LOW,NO_MATCH,ACTIVE,2026-05-03,OPENED,False,,,NOT_REQUIRED
CUST100688,نور مراد,Nour Mourad,SYN624379914383,LOW,CLEAR,ACTIVE,2026-06-28,OPENED,False,,,NOT_REQUIRED
CUST100689,ياسمين علي,Yasmine Ali,SYN455591653793,LOW,CLEAR,ACTIVE,2026-03-04,OPENED,False,,,NOT_REQUIRED
CUST100690,عبدالرحمن عمر,Abdelrahman Omar,SYN808202243305,HIGH,PENDING,ACTIVE,2026-03-21,OPENED,False,,,NOT_REQUIRED
CUST100691,ياسمين كمال,Yasmine Kamal,SYN921838375312,LOW,CLEAR,ACTIVE,2026-01-15,OPENED,False,,,NOT_REQUIRED
CUST100692,عبدالله منصور,Abdullah Mansour,SYN322052548131,MEDIUM,CLEAR,ACTIVE,2026-05-27,OPENED,False,,,NOT_REQUIRED
CUST100693,عبدالله محمد,Abdullah Mohamed,SYN762870895931,HIGH,CLEAR,ACTIVE,2026-06-01,REVIEW,False,,,NOT_REQUIRED
CUST100694,أحمد حسن,Ahmed Hassan,SYN710174667290,MEDIUM,CLEAR,ACTIVE,2026-06-07,PENDING,False,,,NOT_REQUIRED
CUST100695,علي فؤاد,Ali Fouad,SYN570781449351,LOW,CLEAR,ACTIVE,2026-06-07,OPENED,False,,,NOT_REQUIRED
CUST100696,خالد إبراهيم,Khaled Ibrahim,SYN269677210486,MEDIUM,CLEAR,ACTIVE,2026-01-27,OPENED,False,,,NOT_REQUIRED
CUST100697,دينا حسن,Dina Hassan,SYN815709032724,LOW,CLEAR,ACTIVE,2026-05-20,OPENED,False,,,NOT_REQUIRED
CUST100698,أحمد محمد,Ahmed Mohamed,SYN964563657065,LOW,CLEAR,ACTIVE,2026-06-10,OPENED,False,,,NOT_REQUIRED
CUST100699,أحمد مراد,Ahmed Mourad,SYN749652699010,MEDIUM,CLEAR,ACTIVE,2026-02-12,OPENED,False,,,NOT_REQUIRED
CUST100700,هبة حسين,Heba Hussein,SYN926073996963,LOW,HIGH_RISK,DORMANT,2026-04-11,REVIEW,False,,,COMPLETED
CUST100701,كريم حسن,Karim Hassan,SYN985766738453,LOW,CLEAR,ACTIVE,2026-07-11,OPENED,False,,,NOT_REQUIRED
CUST100702,عمر فؤاد,Omar Fouad,SYN416845606815,LOW,CLEAR,ACTIVE,2026-03-29,OPENED,False,,,NOT_REQUIRED
CUST100703,عمر حسن,Omar Hassan,SYN674401197633,MEDIUM,CLEAR,ACTIVE,2026-06-08,OPENED,False,,,NOT_REQUIRED
CUST100704,محمود كمال,Mahmoud Kamal,SYN526539463874,LOW,CLEAR,ACTIVE,2026-04-22,OPENED,False,,,NOT_REQUIRED
CUST100705,دينا يوسف,Dina Youssef,SYN987965872176,LOW,CLEAR,ACTIVE,2026-05-19,OPENED,False,,,NOT_REQUIRED
CUST100706,محمد مراد,Mohamed Mourad,SYN184427041606,MEDIUM,CLEAR,ACTIVE,2026-05-12,OPENED,False,,,NOT_REQUIRED
CUST100707,دينا كمال,Dina Kamal,SYN471137422867,LOW,CLEAR,ACTIVE,2026-05-17,OPENED,False,,,NOT_REQUIRED
CUST100708,منى حسين,Mona Hussein,SYN887985140074,LOW,CLEAR,ACTIVE,2026-06-13,PENDING,False,,,NOT_REQUIRED
CUST100709,منى حسين,Mona Hussein,SYN355646179473,LOW,CLEAR,ACTIVE,2026-07-09,OPENED,False,,,NOT_REQUIRED
CUST100710,Mostafa Mohamed,Mostafa Mohamed,SYN809013565574,HIGH,PENDING,ACTIVE,2026-03-04,PENDING,False,,,NOT_REQUIRED
CUST100711,هبة إبراهيم,Heba Ibrahim,SYN444504846502,LOW,CLEAR,ACTIVE,2026-07-14,OPENED,False,,,NOT_REQUIRED
CUST100712,خالد كمال,Khaled Kamal,SYN981980685901,LOW,NO_MATCH,ACTIVE,2026-05-12,OPENED,False,,,NOT_REQUIRED
CUST100713,ياسمين عمر,Yasmine Omar,SYN895176852781,LOW,CLEAR,ACTIVE,2026-05-06,OPENED,False,,,NOT_REQUIRED
CUST100714,عبدالله منصور,Abdullah Mansour,SYN371188321896,MEDIUM,PENDING,ACTIVE,2026-03-10,OPENED,False,,,NOT_REQUIRED
CUST100715,ياسمين كمال,Yasmine Kamal,SYN793173802184,LOW,CLEAR,ACTIVE,2026-03-29,OPENED,False,,,NOT_REQUIRED
CUST100716,هبة منصور,Heba Mansour,SYN403170889449,LOW,CLEAR,ACTIVE,2026-05-17,OPENED,False,,,NOT_REQUIRED
CUST100717,منى محمد,Mona Mohamed,SYN645726556193,HIGH,CLEAR,ACTIVE,2026-03-18,REVIEW,False,,,NOT_REQUIRED
CUST100718,يوسف عبدالله,Youssef Abdallah,SYN692632691553,LOW,NO_MATCH,ACTIVE,2026-03-02,OPENED,False,,,NOT_REQUIRED
CUST100719,دينا إبراهيم,Dina Ibrahim,SYN846635868177,LOW,CLEAR,ACTIVE,2026-06-22,OPENED,False,,,NOT_REQUIRED
CUST100720,محمود علي,Mahmoud Ali,SYN122005756793,LOW,CLEAR,ACTIVE,2026-03-29,OPENED,False,,,NOT_REQUIRED
CUST100721,عبدالله عمر,Abdullah Omar,SYN298142102037,MEDIUM,CLEAR,ACTIVE,2026-05-16,OPENED,False,,,NOT_REQUIRED
CUST100722,آية منصور,Aya Mansour,SYN740726029529,LOW,PENDING,ACTIVE,2026-01-07,OPENED,False,,,NOT_REQUIRED
CUST100723,محمود فؤاد,Mahmoud Fouad,SYN607170913272,LOW,CLEAR,ACTIVE,2026-01-17,OPENED,False,,,NOT_REQUIRED
CUST100724,ياسمين سالم,Yasmine Salem,SYN546044570381,LOW,CLEAR,ACTIVE,2026-06-28,OPENED,False,,,NOT_REQUIRED
CUST100725,محمود عمر,Mahmoud Omar,SYN149688961037,MEDIUM,CLEAR,ACTIVE,2026-01-30,OPENED,False,,,NOT_REQUIRED
CUST100726,خالد مراد,Khaled Mourad,SYN413448295115,MEDIUM,NO_MATCH,ACTIVE,2026-06-17,OPENED,False,,,NOT_REQUIRED
CUST100727,أحمد سالم,Ahmed Salem,SYN878590208719,LOW,CLEAR,ACTIVE,2026-07-09,OPENED,False,,,NOT_REQUIRED
CUST100728,منى عبدالله,Mona Abdallah,SYN127803553332,LOW,CLEAR,ACTIVE,2026-04-12,OPENED,False,,,NOT_REQUIRED
CUST100729,مصطفى علي,Mostafa Ali,SYN456792611828,MEDIUM,CLEAR,ACTIVE,2026-07-05,OPENED,False,,,NOT_REQUIRED
